order_id,customer_id,product_id,order_date,quantity,sales,discount,profit
O115961,C3969,P1036,2025-12-10,2,124760.58,0.0,7462.38
O115962,C5874,P1165,2025-09-02,1,21751.73,1144.83,4033.62
O115963,C2751,P1153,2024-06-05,1,21717.17,0.0,2328.53
O115964,C5231,P1298,2024-07-20,2,1573.45,277.67,90.31
O115965,C5692,P1102,2025-12-18,1,5299.75,0.0,754.7
O115966,C4925,P1082,2025-04-08,1,13464.21,2376.04,2383.63
O115967,C3977,P1157,2025-09-01,4,54869.64,2887.88,12203.04
O115968,C2540,P1231,2025-02-26,2,1770.21,93.17,137.95
O115969,C1178,P1161,2024-08-27,2,50693.01,2668.05,8483.73
O115970,C4711,P1086,2025-03-21,2,13354.81,2356.73,1900.26
O115971,C5785,P1107,2025-08-10,1,9862.09,0.0,1167.67
O115972,C4473,P1218,2024-01-14,1,1328.53,69.92,86.42
O115973,C1192,P1239,2024-03-13,2,472.7,52.52,19.48
O115974,C1701,P1143,2025-01-08,2,66860.15,7428.91,9425.49
O115975,C2975,P1175,2025-12-21,2,52434.66,2759.72,8898.57
O115976,C5961,P1215,2025-11-14,2,555.4,0.0,46.08
O115977,C1439,P1003,2024-10-07,1,72920.96,3837.95,13834.16
O115978,C2612,P1251,2024-06-28,2,349.15,61.61,40.62
O115979,C3775,P1129,2024-09-21,2,29306.12,0.0,5488.03
O115980,C1573,P1006,2025-07-27,1,86924.57,4574.98,9695.61
O115981,C1595,P1260,2025-05-26,1,1156.9,0.0,155.38
O115982,C1363,P1193,2025-06-10,5,116299.71,12922.19,21466.71
O115983,C3523,P1234,2025-04-25,3,2660.61,0.0,249.45
O115984,C2468,P1021,2025-12-20,2,168208.92,8853.1,10692.62
O115985,C1207,P1142,2025-10-08,2,46062.59,5118.07,8389.63
O115986,C3518,P1285,2024-08-20,4,134544.76,0.0,19756.48
O115987,C4670,P1113,2025-07-24,1,12045.85,633.99,779.08
O115988,C4374,P1155,2025-09-14,1,20363.99,1071.79,4070.49
O115989,C4447,P1118,2025-11-01,3,33953.04,3772.56,4095.11
O115990,C3768,P1088,2024-07-20,3,15649.98,823.68,1854.06
O115991,C4905,P1258,2024-09-24,3,1239.27,218.7,201.32
O115992,C1335,P1203,2024-11-30,3,2261.43,0.0,299.79
O115993,C1961,P1151,2025-01-07,1,14733.88,1637.1,2905.21
O115994,C4532,P1205,2024-12-17,1,620.85,0.0,58.8
O115995,C2692,P1142,2025-11-04,1,21751.78,3838.55,4430.65
O115996,C2200,P1138,2025-05-27,1,31571.88,5571.51,4134.21
O115997,C1143,P1167,2024-10-24,1,20331.22,1070.06,2915.76
O115998,C5345,P1271,2024-06-29,1,287.91,15.15,18.75
O115999,C5185,P1204,2024-03-13,2,434.84,76.74,28.16
O116000,C1322,P1290,2024-09-02,2,6817.36,757.48,1459.31
O116001,C2551,P1279,2025-10-30,3,7494.17,832.69,856.56
O116002,C2078,P1138,2025-12-13,1,33429.05,3714.34,6076.14
O116003,C2042,P1026,2025-08-28,1,86144.0,4533.89,14124.12
O116004,C2299,P1215,2025-04-21,4,1055.26,55.54,200.93
O116005,C2512,P1148,2024-02-07,1,10043.33,0.0,1119.1
O116006,C4545,P1003,2025-02-05,1,69083.02,7675.89,4997.49
O116007,C5854,P1019,2024-02-08,1,49255.29,2592.38,5047.83
O116008,C1242,P1092,2024-02-10,1,5025.15,886.79,739.39
O116009,C2637,P1101,2024-08-12,2,925.33,163.29,89.29
O116010,C4363,P1251,2025-12-29,1,205.38,0.0,42.99
O116011,C2558,P1173,2024-12-30,2,7435.05,1312.07,1310.79
O116012,C1962,P1038,2025-07-12,1,36954.44,1944.97,4505.94
O116013,C1843,P1159,2025-08-05,2,12898.44,678.86,1894.81
O116014,C4013,P1011,2025-12-14,1,65130.26,0.0,8148.41
O116015,C1757,P1144,2025-11-04,1,20075.35,0.0,3434.7
O116016,C1494,P1206,2024-09-02,2,317.72,0.0,30.31
O116017,C4772,P1118,2025-10-16,2,23892.88,1257.52,4007.53
O116018,C2727,P1113,2024-04-02,3,34235.57,3803.95,7628.32
O116019,C5473,P1279,2025-02-16,1,2220.5,555.12,179.2
O116020,C3484,P1267,2025-06-28,3,7642.82,402.25,990.02
O116021,C1670,P1154,2025-07-10,1,27622.72,0.0,4613.14
O116022,C1968,P1290,2025-06-22,4,12877.23,2272.45,1421.01
O116023,C5404,P1187,2025-09-05,1,48834.66,0.0,7224.85
O116024,C1633,P1104,2025-09-27,1,5526.44,0.0,494.93
O116025,C2602,P1043,2025-04-19,4,95437.11,5023.01,12842.18
O116026,C2547,P1292,2024-01-06,3,8243.08,433.85,971.13
O116027,C5948,P1019,2024-03-26,3,132211.56,23331.45,18271.87
O116028,C5876,P1209,2025-03-04,2,727.62,0.0,77.55
O116029,C4489,P1204,2025-05-29,1,230.21,25.58,21.78
O116030,C2184,P1134,2024-04-13,1,22791.64,2532.41,3300.86
O116031,C1902,P1241,2024-03-08,2,682.4,0.0,82.06
O116032,C1321,P1165,2024-12-15,5,108758.66,5724.14,23231.53
O116033,C1329,P1133,2025-10-30,1,9103.16,1011.46,1677.19
O116034,C5700,P1271,2025-12-30,3,772.8,136.38,84.59
O116035,C4046,P1039,2024-05-21,3,51959.58,0.0,7723.69
O116036,C1994,P1030,2025-06-28,1,10315.26,0.0,966.86
O116037,C4905,P1031,2025-07-13,1,28933.04,1522.79,4184.59
O116038,C1398,P1106,2024-07-11,1,6520.93,0.0,717.99
O116039,C3628,P1236,2025-08-28,1,1115.78,58.73,89.15
O116040,C1981,P1115,2025-04-01,2,35547.39,6273.07,3966.9
O116041,C3244,P1063,2025-11-05,3,111752.46,0.0,17857.97
O116042,C2151,P1123,2024-12-17,1,8022.96,422.26,1255.29
O116043,C1686,P1074,2024-06-18,1,27829.55,3092.17,3700.76
O116044,C5620,P1183,2024-11-26,4,69613.52,0.0,-7288.28
O116045,C5580,P1140,2024-09-16,2,12564.08,0.0,1943.03
O116046,C3466,P1059,2024-02-17,1,45862.62,5095.85,5114.88
O116047,C4923,P1201,2024-03-06,1,439.75,23.14,47.6
O116048,C2007,P1175,2025-04-15,2,55194.38,0.0,8021.32
O116049,C2991,P1287,2025-03-22,1,40416.54,0.0,3888.76
O116050,C2135,P1282,2025-03-23,2,855.62,0.0,122.99
O116051,C1434,P1129,2024-06-13,1,14653.06,0.0,2141.95
O116052,C3122,P1144,2024-03-07,1,19071.58,1003.77,2450.71
O116053,C4749,P1223,2025-09-19,1,889.11,46.8,127.64
O116054,C4749,P1126,2024-04-04,1,20638.28,0.0,3161.55
O116055,C3220,P1179,2025-10-21,1,31776.16,1672.43,3087.09
O116056,C3234,P1036,2024-12-02,2,118522.55,6238.03,12198.79
O116057,C4041,P1117,2024-12-29,3,32959.59,1734.72,5376.4
O116058,C5651,P1221,2025-01-27,1,778.78,86.53,109.45
O116059,C1755,P1289,2025-06-18,1,9818.53,516.76,1000.46
O116060,C3032,P1209,2024-05-19,1,327.43,36.38,25.93
O116061,C5518,P1030,2024-03-29,1,9283.73,1031.53,1459.28
O116062,C3758,P1196,2025-08-30,1,18843.76,3325.37,2687.61
O116063,C4959,P1055,2024-03-09,3,138591.11,15399.01,13182.02
O116064,C3310,P1288,2025-06-01,2,29500.42,7375.1,3328.68
O116065,C5588,P1135,2024-02-17,2,62813.64,11084.76,8143.05
O116066,C5446,P1118,2024-06-13,1,11317.68,1257.52,2218.6
O116067,C3232,P1210,2025-04-18,2,1550.5,0.0,142.04
O116068,C1031,P1171,2025-08-09,1,14842.33,1649.15,-1618.67
O116069,C3854,P1110,2024-03-06,2,12136.5,1348.5,1959.58
O116070,C2021,P1272,2025-03-03,2,5588.45,294.13,496.77
O116071,C2213,P1190,2024-01-15,1,28020.49,7005.12,-1124.02
O116072,C3151,P1220,2024-08-19,1,1261.94,140.22,188.45
O116073,C3253,P1149,2025-09-09,2,58489.78,10321.72,7535.67
O116074,C5293,P1194,2025-08-27,2,27226.64,6806.66,5558.76
O116075,C1168,P1296,2025-01-06,1,329.12,17.32,24.81
O116076,C2501,P1198,2025-01-08,1,183.21,20.36,17.76
O116077,C4192,P1114,2024-05-28,5,50363.1,5595.9,8323.01
O116078,C4133,P1083,2024-11-15,2,83608.52,9289.84,5961.92
O116079,C2611,P1265,2024-03-13,1,1886.03,0.0,162.06
O116080,C1895,P1030,2024-01-12,1,9799.5,515.76,1198.56
O116081,C2410,P1225,2024-06-15,2,853.29,94.81,60.43
O116082,C5459,P1013,2025-08-22,2,98356.1,5176.64,12166.9
O116083,C2324,P1030,2024-10-28,2,19598.99,1031.53,2239.94
O116084,C3459,P1200,2024-07-20,1,732.0,38.53,54.54
O116085,C5707,P1115,2024-03-16,1,19864.72,1045.51,-1756.94
O116086,C1599,P1146,2024-07-31,1,16696.07,878.74,3288.93
O116087,C5356,P1223,2024-11-17,1,842.32,93.59,73.56
O116088,C4743,P1266,2025-09-01,2,2972.63,330.29,222.58
O116089,C3424,P1199,2024-04-14,1,393.51,43.72,51.91
O116090,C5743,P1009,2024-03-03,1,31217.18,0.0,4423.69
O116091,C1388,P1087,2024-02-10,2,2769.62,307.74,-62.83
O116092,C5259,P1191,2025-11-27,1,30855.69,0.0,3927.68
O116093,C1992,P1147,2025-12-03,2,39505.88,2079.26,5827.31
O116094,C2782,P1053,2024-08-29,3,137777.03,15308.56,14005.01
O116095,C1615,P1268,2024-08-28,3,1432.75,75.41,101.64
O116096,C3478,P1135,2024-08-31,1,35101.74,1847.46,4271.65
O116097,C1849,P1244,2024-03-16,1,244.91,0.0,13.58
O116098,C2281,P1255,2025-05-25,1,294.7,52.0,42.76
O116099,C1321,P1093,2025-12-18,1,5357.15,281.96,889.42
O116100,C2554,P1119,2024-09-20,1,24030.12,0.0,4373.5
O116101,C1825,P1210,2024-06-25,4,2945.95,155.05,211.88
O116102,C4453,P1154,2024-07-16,2,46958.62,8286.82,3067.69
O116103,C4219,P1230,2024-06-25,2,936.85,49.31,101.9
O116104,C4353,P1233,2024-04-26,1,1338.25,0.0,97.31
O116105,C4409,P1062,2025-06-28,1,46295.83,5143.98,5086.77
O116106,C1527,P1006,2024-08-30,3,260773.72,13724.93,49710.67
O116107,C2074,P1162,2025-01-13,2,27777.87,3086.43,2684.93
O116108,C4715,P1003,2025-12-10,1,65245.07,11513.84,6601.22
O116109,C3405,P1244,2024-10-23,1,232.66,12.25,14.14
O116110,C4182,P1232,2024-04-05,1,665.87,0.0,65.95
O116111,C1300,P1224,2024-05-17,1,683.79,0.0,90.26
O116112,C2945,P1121,2025-11-14,1,22358.9,2484.32,3250.77
O116113,C3188,P1093,2025-06-01,1,5639.11,0.0,520.78
O116114,C4490,P1254,2025-02-23,1,98.01,10.89,7.77
O116115,C5544,P1260,2024-03-20,3,3297.16,173.54,309.88
O116116,C3899,P1244,2025-05-07,4,930.66,48.98,112.07
O116117,C4823,P1132,2024-03-28,1,3540.92,393.44,501.78
O116118,C4248,P1227,2025-08-03,1,1030.46,54.23,114.77
O116119,C5534,P1006,2024-09-11,1,91499.55,0.0,14785.16
O116120,C5054,P1292,2024-02-02,1,2603.08,289.23,254.69
O116121,C2249,P1012,2025-09-21,1,85492.92,0.0,8157.3
O116122,C2123,P1157,2025-12-12,4,54869.64,2887.88,8646.09
O116123,C5544,P1298,2025-05-30,1,833.0,92.56,51.71
O116124,C4010,P1048,2025-07-08,1,16985.15,893.96,2815.45
O116125,C3252,P1245,2024-11-23,1,326.87,17.2,31.47
O116126,C4517,P1112,2025-08-08,4,14030.53,3507.63,1413.32
O116127,C2435,P1101,2024-05-22,3,1632.93,0.0,129.65
O116128,C5040,P1266,2024-11-06,2,3302.92,0.0,618.05
O116129,C3651,P1274,2025-10-25,1,765.05,40.27,82.63
O116130,C5358,P1199,2025-03-11,4,1661.47,87.45,115.14
O116131,C4251,P1062,2025-03-23,2,87447.68,15431.94,7546.93
O116132,C2310,P1181,2025-02-13,5,197441.32,34842.58,40241.12
O116133,C5833,P1159,2024-04-22,2,10861.84,2715.46,1906.05
O116134,C3019,P1018,2024-03-12,4,250867.33,62716.83,32204.29
O116135,C4848,P1179,2024-02-08,1,31776.16,1672.43,5738.11
O116136,C2283,P1212,2024-05-21,4,1080.32,0.0,97.35
O116137,C3090,P1102,2024-04-27,1,5299.75,0.0,645.15
O116138,C4718,P1202,2025-07-15,1,200.63,50.16,25.47
O116139,C4504,P1006,2025-03-29,1,77774.62,13724.93,12193.73
O116140,C5691,P1237,2024-12-26,2,2615.6,137.66,239.98
O116141,C4981,P1266,2024-09-30,2,2807.48,495.44,-224.59
O116142,C2641,P1228,2024-05-15,1,592.19,31.17,69.54
O116143,C5313,P1276,2025-05-03,1,749.58,83.29,98.62
O116144,C5588,P1126,2025-09-17,2,37148.9,4127.66,5357.61
O116145,C5774,P1295,2025-02-24,1,16780.09,883.16,2501.51
O116146,C5494,P1036,2024-05-04,1,56142.26,6238.03,7610.94
O116147,C4501,P1155,2024-12-10,1,18220.41,3215.37,2585.61
O116148,C4970,P1077,2025-11-05,1,28851.88,5091.51,4549.36
O116149,C4268,P1002,2025-06-25,2,149266.97,26341.23,17554.89
O116150,C2622,P1085,2025-07-05,2,5102.66,1275.66,596.98
O116151,C5086,P1028,2024-07-02,1,60619.1,10697.49,7490.64
O116152,C2144,P1287,2025-08-18,1,40416.54,0.0,-3832.97
O116153,C3160,P1099,2025-06-15,1,643.02,0.0,50.42
O116154,C2726,P1104,2025-01-03,2,11052.88,0.0,1213.44
O116155,C1863,P1280,2025-12-14,2,1562.3,0.0,184.93
O116156,C4988,P1037,2025-01-01,1,42912.54,0.0,4305.18
O116157,C3352,P1124,2024-05-31,4,29087.4,1530.92,4778.43
O116158,C3648,P1289,2024-03-28,1,9818.53,516.76,1108.7
O116159,C3519,P1299,2024-04-30,4,83788.63,4409.93,17713.22
O116160,C4474,P1223,2025-11-12,2,1778.23,93.59,204.47
O116161,C1882,P1096,2025-02-21,2,14271.2,0.0,1389.9
O116162,C3512,P1106,2024-10-11,2,13041.86,0.0,2332.34
O116163,C2310,P1014,2024-07-23,2,164812.12,18312.46,13011.26
O116164,C5862,P1002,2025-02-20,5,439020.5,0.0,41904.58
O116165,C1321,P1008,2025-10-21,1,90310.03,0.0,9295.35
O116166,C5627,P1002,2024-02-22,2,175608.2,0.0,4953.36
O116167,C1321,P1201,2025-06-07,1,416.6,46.29,17.53
O116168,C1563,P1138,2024-05-24,4,141144.88,7428.68,22346.29
O116169,C5520,P1099,2024-10-22,1,610.87,32.15,85.13
O116170,C4268,P1260,2025-09-27,1,925.52,231.38,93.94
O116171,C2645,P1020,2025-05-29,2,107097.12,0.0,15963.57
O116172,C3966,P1196,2024-11-14,4,75375.04,13301.48,12742.8
O116173,C1836,P1071,2025-10-13,2,27409.95,3045.55,2973.55
O116174,C1344,P1013,2024-10-07,1,44001.41,7764.96,5435.12
O116175,C1261,P1153,2024-08-30,1,18459.59,3257.58,3368.68
O116176,C2371,P1048,2024-07-10,5,89395.55,0.0,11214.11
O116177,C1902,P1132,2025-08-25,2,7868.7,0.0,1341.35
O116178,C3022,P1218,2025-12-01,1,1398.45,0.0,196.78
O116179,C5384,P1178,2024-08-23,5,60813.72,6757.08,12127.02
O116180,C2897,P1134,2025-05-08,2,45583.29,5064.81,5502.85
O116181,C3001,P1066,2025-03-20,2,20939.68,0.0,954.6
O116182,C1610,P1215,2024-12-26,1,263.82,13.88,16.11
O116183,C5957,P1110,2024-12-02,2,12136.5,1348.5,1270.12
O116184,C1727,P1271,2025-11-28,4,1151.63,60.61,134.73
O116185,C2702,P1235,2025-09-30,3,2205.75,0.0,179.78
O116186,C5723,P1220,2025-02-23,1,1191.84,210.32,-46.71
O116187,C3276,P1183,2025-02-07,2,33066.42,1740.34,5534.33
O116188,C2702,P1197,2025-11-10,1,590.69,0.0,63.93
O116189,C4593,P1152,2024-06-29,2,37043.5,0.0,5297.93
O116190,C1176,P1254,2024-04-26,2,196.02,21.78,32.75
O116191,C2627,P1241,2025-07-13,1,324.14,17.06,31.78
O116192,C3927,P1133,2024-10-26,5,45515.79,5057.31,5786.92
O116193,C5965,P1159,2024-02-06,3,19347.65,1018.3,3563.96
O116194,C5846,P1195,2025-02-03,1,24051.46,2672.38,4195.3
O116195,C4166,P1157,2025-11-29,1,13717.41,721.97,2279.96
O116196,C2708,P1245,2024-05-10,1,309.66,34.41,40.19
O116197,C3766,P1208,2025-10-27,1,189.01,21.0,16.99
O116198,C5658,P1259,2025-04-08,1,40.55,2.13,4.31
O116199,C4363,P1180,2025-12-18,3,109244.89,5749.73,18544.03
O116200,C1751,P1112,2025-06-22,1,3946.09,438.45,531.92
O116201,C5861,P1042,2025-12-01,1,38893.35,0.0,6814.06
O116202,C5500,P1101,2024-06-23,2,1088.62,0.0,186.89
O116203,C2088,P1254,2024-11-30,3,326.7,0.0,17.56
O116204,C4316,P1065,2024-10-13,1,21791.92,5447.98,3016.61
O116205,C5386,P1043,2025-03-29,3,71577.84,3767.25,6476.22
O116206,C2113,P1261,2025-11-08,1,1885.78,99.25,171.67
O116207,C5604,P1217,2025-03-18,1,407.66,21.46,33.88
O116208,C1903,P1174,2025-03-06,1,7681.98,404.31,1560.32
O116209,C2793,P1253,2025-07-22,1,271.32,47.88,37.33
O116210,C5710,P1172,2025-05-22,1,16295.38,857.65,2364.63
O116211,C5729,P1077,2024-04-11,3,101830.17,0.0,9099.31
O116212,C1126,P1073,2025-08-03,3,132955.69,6997.67,-12393.98
O116213,C5334,P1115,2025-02-18,1,17773.7,3136.53,2168.03
O116214,C4497,P1107,2024-06-09,2,17751.76,1972.42,2243.24
O116215,C5361,P1072,2024-05-27,1,7360.09,387.37,631.77
O116216,C3308,P1024,2025-06-08,1,99916.82,0.0,12118.58
O116217,C5922,P1004,2025-08-01,1,33095.51,1741.87,3613.16
O116218,C4766,P1096,2025-10-08,2,13557.64,713.56,1354.33
O116219,C4814,P1212,2024-07-12,1,216.06,54.02,23.14
O116220,C3142,P1292,2025-11-26,3,8676.93,0.0,723.81
O116221,C2970,P1049,2024-06-27,1,28378.02,5007.89,1932.09
O116222,C2033,P1184,2024-03-13,2,15567.36,819.34,-998.5
O116223,C1314,P1238,2024-06-07,3,3598.52,189.4,410.73
O116224,C5499,P1204,2024-06-01,1,230.21,25.58,17.89
O116225,C3971,P1201,2024-02-11,1,462.89,0.0,50.54
O116226,C3810,P1185,2024-01-05,2,32252.35,1697.49,6616.71
O116227,C2701,P1257,2024-01-14,1,29.52,3.28,2.51
O116228,C4725,P1197,2024-10-16,3,1683.47,88.6,244.16
O116229,C3045,P1299,2024-02-26,1,20947.16,1102.48,3447.15
O116230,C5045,P1273,2024-08-07,1,1916.99,338.29,248.66
O116231,C1416,P1249,2024-12-05,1,29.45,7.36,1.43
O116232,C2249,P1278,2025-03-04,1,1063.12,118.12,101.03
O116233,C2444,P1095,2024-05-06,1,6290.37,1110.07,473.33
O116234,C1126,P1013,2024-06-27,4,196712.21,10353.27,30075.95
O116235,C4343,P1074,2025-08-05,1,27829.55,3092.17,2013.35
O116236,C4526,P1081,2025-05-26,2,59162.43,3113.81,-3308.11
O116237,C3071,P1214,2024-10-24,5,403.23,21.22,34.61
O116238,C4969,P1053,2025-12-01,1,45925.68,5102.85,6439.44
O116239,C5772,P1267,2025-01-08,1,2681.69,0.0,297.5
O116240,C4713,P1273,2024-03-14,1,1916.99,338.29,173.31
O116241,C4391,P1121,2024-03-18,1,21116.74,3726.48,4131.62
O116242,C3252,P1239,2024-06-05,1,223.22,39.39,25.25
O116243,C3780,P1132,2024-08-07,2,7475.26,393.44,1131.1
O116244,C2475,P1279,2024-05-21,1,2220.5,555.12,234.17
O116245,C2236,P1112,2025-06-27,1,3946.09,438.45,528.29
O116246,C1139,P1012,2025-12-15,2,170985.84,0.0,20340.91
O116247,C3399,P1010,2025-01-14,2,179382.91,9441.21,26249.98
O116248,C2134,P1182,2025-02-28,2,57556.43,3029.29,6994.63
O116249,C3332,P1179,2025-10-13,1,30103.73,3344.86,4375.06
O116250,C5061,P1015,2024-08-15,2,195448.57,21716.51,16351.63
O116251,C2850,P1233,2025-02-27,2,2141.2,535.3,351.08
O116252,C2631,P1052,2024-10-04,3,90831.64,4780.61,10475.74
O116253,C3235,P1273,2025-11-14,1,1804.22,451.06,199.24
O116254,C3478,P1246,2025-08-16,2,335.52,0.0,38.21
O116255,C2388,P1208,2025-03-25,2,357.02,63.0,24.96
O116256,C4024,P1188,2025-07-03,1,8563.9,0.0,1262.7
O116257,C1153,P1184,2025-08-11,3,24580.05,0.0,-1976.75
O116258,C3427,P1161,2024-11-01,3,68035.35,12006.24,8710.74
O116259,C4273,P1034,2025-01-31,3,109028.55,0.0,13601.89
O116260,C3327,P1009,2024-07-26,1,29656.32,1560.86,4149.18
O116261,C5899,P1242,2024-04-28,1,413.93,0.0,65.49
O116262,C1778,P1085,2025-11-29,1,2551.33,637.83,320.05
O116263,C3269,P1292,2024-04-16,2,5495.39,289.23,655.12
O116264,C2488,P1107,2025-09-02,1,8875.88,986.21,922.63
O116265,C5508,P1154,2025-02-23,1,23479.31,4143.41,2961.58
O116266,C1902,P1128,2024-01-05,2,31869.59,3541.07,5588.23
O116267,C3621,P1150,2025-07-26,1,13942.49,1549.17,2413.07
O116268,C3122,P1038,2025-01-06,2,73908.88,3889.94,8062.43
O116269,C5568,P1030,2024-05-13,3,29398.49,1547.29,2198.02
O116270,C3805,P1074,2024-02-01,1,26283.46,4638.26,3189.92
O116271,C3325,P1097,2025-06-29,2,953.21,168.21,129.85
O116272,C3961,P1202,2025-02-03,1,238.25,12.54,22.89
O116273,C4572,P1270,2024-12-02,2,1651.84,86.94,243.25
O116274,C1171,P1189,2025-11-19,2,42705.33,2247.65,5212.89
O116275,C2245,P1230,2025-11-13,2,936.85,49.31,51.49
O116276,C2184,P1107,2024-01-15,2,15779.34,3944.84,2048.41
O116277,C3080,P1181,2024-07-17,3,118464.79,20905.55,17450.71
O116278,C3906,P1106,2024-08-11,1,6194.88,326.05,646.52
O116279,C5564,P1025,2024-10-27,5,366300.72,19278.98,33417.51
O116280,C3851,P1247,2025-01-01,1,71.11,0.0,6.94
O116281,C1914,P1278,2025-06-10,2,2244.38,118.12,360.12
O116282,C3644,P1084,2024-07-05,1,23129.13,5782.28,2581.67
O116283,C3147,P1141,2024-08-23,2,75414.72,3969.2,11481.76
O116284,C4263,P1020,2024-03-29,2,107097.12,0.0,14563.99
O116285,C4216,P1051,2024-01-16,2,69801.63,12317.93,6351.88
O116286,C4327,P1097,2024-07-16,2,1065.35,56.07,98.97
O116287,C5987,P1168,2025-04-08,2,35525.14,6269.14,6453.44
O116288,C1145,P1046,2024-10-09,1,41064.96,2161.31,5599.94
O116289,C4829,P1239,2024-06-21,2,498.96,26.26,51.02
O116290,C5261,P1085,2024-08-15,2,5740.49,637.83,595.44
O116291,C2241,P1254,2025-12-04,1,103.46,5.44,8.26
O116292,C4799,P1095,2025-12-26,2,14060.84,740.04,1167.62
O116293,C1542,P1160,2025-03-05,2,32453.25,1708.07,4617.18
O116294,C3725,P1060,2025-12-03,2,20861.41,1097.97,2168.4
O116295,C2634,P1295,2025-12-09,2,35326.5,0.0,6689.11
O116296,C2145,P1089,2025-04-07,1,8889.8,1568.79,451.13
O116297,C4268,P1017,2025-07-30,2,185471.62,0.0,-19272.74
O116298,C3019,P1190,2024-02-09,3,99822.99,5253.84,19309.73
O116299,C1835,P1115,2024-05-21,5,104551.15,0.0,19067.94
O116300,C4055,P1171,2024-02-27,2,29684.66,3298.3,3332.08
O116301,C3546,P1246,2025-06-29,2,285.19,50.33,22.23
O116302,C1225,P1020,2025-05-25,1,53548.56,0.0,3891.39
O116303,C5108,P1251,2024-12-15,2,410.76,0.0,26.16
O116304,C5945,P1088,2025-05-02,2,10982.44,0.0,788.71
O116305,C2721,P1076,2025-10-14,1,38486.76,2025.62,4764.61
O116306,C5947,P1136,2024-05-11,2,63222.75,3327.51,11351.39
O116307,C5982,P1134,2025-06-09,1,21525.44,3798.61,3264.55
O116308,C3319,P1009,2025-10-07,1,28095.46,3121.72,4356.07
O116309,C5586,P1251,2025-06-26,2,369.68,41.08,-24.51
O116310,C4910,P1290,2025-06-09,4,12877.23,2272.45,1568.25
O116311,C5170,P1121,2025-06-13,2,47202.12,2484.32,5064.55
O116312,C1616,P1071,2024-05-27,1,15227.75,0.0,1890.19
O116313,C4903,P1061,2024-06-07,1,34494.88,1815.52,5705.69
O116314,C2189,P1193,2025-10-22,5,129221.9,0.0,22578.58
O116315,C4763,P1116,2024-07-03,1,20522.24,1080.12,3798.86
O116316,C2185,P1035,2025-06-21,3,211196.56,23466.28,22274.0
O116317,C4918,P1285,2024-11-24,2,63908.76,3363.62,10372.52
O116318,C5467,P1115,2025-10-24,4,71094.78,12546.14,-2337.02
O116319,C3518,P1276,2024-07-27,2,1582.45,83.29,105.7
O116320,C3169,P1007,2025-10-12,3,257491.89,13552.2,35796.27
O116321,C1731,P1187,2025-10-08,2,83018.92,14650.4,14000.74
O116322,C2186,P1041,2024-01-03,1,11180.99,588.47,1565.23
O116323,C5969,P1034,2025-04-12,2,65417.13,7268.57,7493.72
O116324,C4672,P1038,2025-01-27,2,77798.82,0.0,8582.09
O116325,C4861,P1120,2024-12-08,3,37312.57,4145.84,4830.61
O116326,C5073,P1189,2024-03-15,4,85410.66,4495.3,9190.46
O116327,C3947,P1236,2025-04-29,2,2349.02,0.0,121.2
O116328,C3209,P1007,2024-09-05,1,76795.83,13552.2,9826.76
O116329,C2751,P1184,2025-01-24,1,8193.35,0.0,1486.66
O116330,C1143,P1099,2024-08-05,1,546.57,96.45,56.58
O116331,C5049,P1005,2025-09-11,1,41633.26,4625.92,4132.48
O116332,C5325,P1056,2025-01-09,1,12327.94,648.84,1085.76
O116333,C2723,P1284,2024-11-25,1,462.86,0.0,57.31
O116334,C3588,P1202,2025-09-09,2,426.34,75.24,51.22
O116335,C3915,P1223,2024-03-07,5,4445.57,233.98,159.57
O116336,C4317,P1012,2024-04-16,2,170985.84,0.0,26768.94
O116337,C4281,P1300,2024-05-19,4,90045.07,4739.21,10204.62
O116338,C1984,P1187,2024-12-06,2,92785.85,4883.47,-2639.38
O116339,C4459,P1187,2024-03-24,2,92785.85,4883.47,10246.17
O116340,C4782,P1177,2025-09-15,1,22724.61,0.0,2030.04
O116341,C1091,P1184,2025-05-03,1,8193.35,0.0,1619.1
O116342,C4113,P1034,2024-12-07,1,30891.42,5451.43,6543.6
O116343,C3086,P1262,2024-09-07,1,1237.05,0.0,154.98
O116344,C5419,P1210,2024-07-15,5,3876.25,0.0,375.18
O116345,C5712,P1047,2025-12-20,1,31531.95,3503.55,3815.74
O116346,C3947,P1064,2025-02-13,1,22477.28,0.0,3171.23
O116347,C3004,P1181,2024-11-13,1,37165.42,9291.36,5917.39
O116348,C5686,P1028,2024-01-12,2,121238.2,21394.98,16544.47
O116349,C2369,P1259,2024-11-27,2,85.36,0.0,7.06
O116350,C3464,P1021,2024-11-24,4,301005.43,53118.61,33772.43
O116351,C2778,P1235,2025-01-18,3,2095.46,110.29,88.5
O116352,C1767,P1292,2024-03-14,1,2458.46,433.85,244.53
O116353,C5471,P1112,2024-06-10,2,7892.17,876.91,951.94
O116354,C2262,P1085,2024-10-18,1,2870.24,318.92,515.17
O116355,C4969,P1289,2024-07-02,2,19637.05,1033.53,3516.69
O116356,C4784,P1256,2024-04-04,2,200.74,35.42,22.27
O116357,C4362,P1047,2024-03-16,1,35035.5,0.0,3479.54
O116358,C1561,P1158,2025-09-27,1,13609.39,2401.66,2496.7
O116359,C3008,P1123,2025-10-14,1,8445.22,0.0,1445.63
O116360,C5620,P1257,2025-08-31,1,31.16,1.64,3.35
